File Name,Visibility Class,X,Y,Trajectory Pattern
0758.jpg,2,795.0,266.0,1.0
0759.jpg,1,803.0,264.0,1.0
0760.jpg,1,816.0,264.0,1.0
0761.jpg,1,817.0,262.0,1.0
0762.jpg,2,815.0,262.0,1.0
0763.jpg,1,823.0,258.0,1.0
0764.jpg,1,823.0,255.0,1.0
0765.jpg,2,832.0,255.0,1.0
0766.jpg,2,835.0,256.0,1.0
0767.jpg,2,835.0,257.0,1.0
0768.jpg,2,833.0,260.0,1.0
0769.jpg,2,841.0,265.0,1.0
0770.jpg,2,843.0,269.0,1.0
0771.jpg,2,845.0,269.0,1.0
0772.jpg,2,843.0,274.0,1.0
0773.jpg,0,,,
0774.jpg,0,,,
0775.jpg,0,,,
0776.jpg,0,,,
0777.jpg,0,,,
0778.jpg,0,,,
0779.jpg,0,,,
0780.jpg,0,,,
0781.jpg,0,,,
0782.jpg,0,,,
0783.jpg,0,,,
0784.jpg,0,,,
0785.jpg,0,,,
0786.jpg,0,,,
0787.jpg,0,,,
0788.jpg,0,,,
0789.jpg,0,,,
0790.jpg,0,,,
0791.jpg,0,,,
0792.jpg,0,,,
0793.jpg,0,,,
0794.jpg,0,,,
