File Name,Visibility Class,X,Y,Trajectory Pattern
0739.jpg,2,302.0,321.0,1.0
0740.jpg,2,307.0,321.0,1.0
0741.jpg,2,316.0,322.0,1.0
0742.jpg,2,325.0,318.0,1.0
0743.jpg,2,347.0,312.0,1.0
0744.jpg,2,396.0,314.0,0.0
0745.jpg,2,448.0,321.0,0.0
0746.jpg,2,443.0,323.0,0.0
0747.jpg,0,,,
0748.jpg,1,547.0,337.0,0.0
0749.jpg,2,601.0,351.0,0.0
0750.jpg,2,652.0,363.0,0.0
0751.jpg,1,704.0,381.0,0.0
0752.jpg,2,700.0,377.0,0.0
0753.jpg,2,756.0,393.0,0.0
0754.jpg,2,800.0,405.0,0.0
0755.jpg,2,852.0,424.0,0.0
0756.jpg,2,900.0,439.0,0.0
0757.jpg,0,,,
0758.jpg,0,,,
0759.jpg,2,971.0,471.0,1.0
0760.jpg,0,,,
0761.jpg,0,,,
0762.jpg,0,,,
0763.jpg,0,,,
0764.jpg,0,,,
0765.jpg,0,,,
0766.jpg,2,957.0,513.0,1.0
0767.jpg,1,960.0,503.0,1.0
0768.jpg,1,954.0,476.0,1.0
0769.jpg,1,934.0,453.0,1.0
0770.jpg,2,931.0,454.0,1.0
0771.jpg,1,913.0,437.0,1.0
0772.jpg,2,892.0,440.0,1.0
0773.jpg,2,883.0,440.0,1.0
0774.jpg,2,869.0,430.0,1.0
0775.jpg,0,,,
0776.jpg,0,,,
0777.jpg,0,,,
0778.jpg,2,748.0,372.0,0.0
0779.jpg,2,701.0,360.0,0.0
0780.jpg,0,,,
0781.jpg,0,,,
0782.jpg,0,,,
0783.jpg,0,,,
0784.jpg,0,,,
0785.jpg,0,,,
0786.jpg,2,470.0,296.0,0.0
0787.jpg,2,434.0,291.0,0.0
0788.jpg,2,433.0,292.0,0.0
0789.jpg,2,400.0,286.0,0.0
0790.jpg,2,367.0,283.0,0.0
0791.jpg,2,342.0,279.0,0.0
0792.jpg,2,337.0,283.0,1.0
0793.jpg,2,334.0,284.0,1.0
0794.jpg,2,334.0,283.0,1.0
0795.jpg,2,333.0,292.0,1.0
0796.jpg,2,337.0,297.0,1.0
0797.jpg,2,341.0,306.0,1.0
0798.jpg,2,347.0,314.0,1.0
0799.jpg,2,349.0,322.0,1.0
0800.jpg,2,349.0,320.0,1.0
0801.jpg,2,351.0,319.0,1.0
0802.jpg,2,347.0,320.0,1.0
0803.jpg,2,340.0,314.0,1.0
0804.jpg,2,331.0,303.0,1.0
0805.jpg,1,323.0,312.0,1.0
0806.jpg,2,323.0,308.0,1.0
0807.jpg,2,320.0,320.0,1.0
0808.jpg,2,327.0,323.0,1.0
0809.jpg,2,333.0,314.0,1.0
0810.jpg,2,333.0,299.0,1.0
0811.jpg,1,323.0,284.0,0.0
0812.jpg,1,327.0,283.0,0.0
0813.jpg,1,319.0,276.0,0.0
0814.jpg,1,313.0,269.0,0.0
0815.jpg,1,306.0,264.0,0.0
0816.jpg,1,307.0,259.0,0.0
0817.jpg,1,304.0,255.0,0.0
0818.jpg,1,302.0,253.0,0.0
0819.jpg,1,299.0,250.0,0.0
0820.jpg,1,299.0,250.0,0.0
0821.jpg,1,297.0,250.0,0.0
0822.jpg,1,297.0,248.0,0.0
0823.jpg,1,292.0,249.0,0.0
0824.jpg,1,294.0,248.0,0.0
0825.jpg,1,291.0,247.0,0.0
0826.jpg,1,287.0,249.0,0.0
0827.jpg,2,289.0,250.0,1.0
0828.jpg,2,292.0,248.0,1.0
0829.jpg,1,299.0,250.0,1.0
0830.jpg,2,300.0,251.0,1.0
0831.jpg,2,308.0,255.0,1.0
0832.jpg,2,304.0,256.0,1.0
0833.jpg,0,,,
0834.jpg,2,308.0,242.0,1.0
0835.jpg,2,308.0,231.0,1.0
0836.jpg,2,309.0,233.0,1.0
0837.jpg,2,312.0,232.0,1.0
0838.jpg,2,317.0,228.0,1.0
0839.jpg,2,328.0,224.0,1.0
0840.jpg,0,,,
0841.jpg,0,,,
0842.jpg,2,365.0,218.0,0.0
0843.jpg,2,389.0,219.0,0.0
0844.jpg,2,412.0,222.0,0.0
0845.jpg,0,,,
0846.jpg,0,,,
0847.jpg,0,,,
0848.jpg,0,,,
0849.jpg,0,,,
0850.jpg,0,,,
0851.jpg,2,482.0,232.0,1.0
0852.jpg,2,481.0,237.0,1.0
0853.jpg,2,476.0,240.0,1.0
0854.jpg,2,474.0,242.0,1.0
0855.jpg,2,469.0,246.0,1.0
0856.jpg,2,463.0,248.0,1.0
0857.jpg,2,459.0,243.0,1.0
0858.jpg,0,,,
0859.jpg,2,464.0,235.0,1.0
0860.jpg,2,463.0,237.0,1.0
0861.jpg,2,469.0,235.0,1.0
0862.jpg,2,471.0,236.0,1.0
0863.jpg,2,470.0,238.0,1.0
0864.jpg,1,465.0,238.0,1.0
0865.jpg,1,458.0,239.0,1.0
0866.jpg,1,458.0,241.0,1.0
0867.jpg,1,455.0,237.0,1.0
0868.jpg,1,447.0,240.0,1.0
0869.jpg,1,437.0,239.0,0.0
0870.jpg,1,430.0,247.0,0.0
0871.jpg,1,414.0,248.0,0.0
0872.jpg,1,416.0,249.0,0.0
0873.jpg,1,406.0,254.0,0.0
0874.jpg,1,396.0,260.0,0.0
0875.jpg,1,388.0,266.0,0.0
0876.jpg,1,374.0,274.0,0.0
0877.jpg,1,361.0,282.0,0.0
0878.jpg,1,363.0,287.0,0.0
0879.jpg,0,,,
0880.jpg,0,,,
0881.jpg,2,325.0,316.0,1.0
0882.jpg,2,323.0,315.0,1.0
0883.jpg,2,322.0,318.0,1.0
0884.jpg,2,320.0,320.0,1.0
0885.jpg,2,323.0,321.0,1.0
0886.jpg,2,324.0,324.0,1.0
0887.jpg,1,323.0,330.0,1.0
0888.jpg,1,321.0,338.0,1.0
0889.jpg,1,326.0,344.0,1.0
0890.jpg,1,326.0,345.0,1.0
0891.jpg,1,319.0,346.0,1.0
0892.jpg,1,319.0,344.0,1.0
0893.jpg,1,315.0,337.0,1.0
0894.jpg,1,310.0,330.0,1.0
0895.jpg,1,307.0,322.0,1.0
0896.jpg,1,307.0,320.0,1.0
0897.jpg,1,303.0,316.0,1.0
0898.jpg,1,293.0,311.0,1.0
0899.jpg,1,286.0,307.0,1.0
0900.jpg,1,283.0,304.0,1.0
0901.jpg,1,275.0,300.0,1.0
0902.jpg,1,282.0,300.0,1.0
0903.jpg,1,274.0,301.0,1.0
0904.jpg,1,277.0,301.0,1.0
0905.jpg,1,280.0,302.0,1.0
0906.jpg,1,278.0,296.0,1.0
0907.jpg,1,281.0,299.0,1.0
0908.jpg,1,280.0,296.0,1.0
0909.jpg,1,285.0,297.0,1.0
0910.jpg,1,290.0,290.0,1.0
0911.jpg,1,299.0,280.0,0.0
0912.jpg,1,303.0,271.0,0.0
0913.jpg,1,312.0,263.0,0.0
0914.jpg,1,314.0,265.0,0.0
0915.jpg,1,321.0,258.0,0.0
0916.jpg,1,327.0,252.0,0.0
0917.jpg,1,334.0,250.0,0.0
0918.jpg,1,339.0,249.0,0.0
0919.jpg,1,349.0,250.0,0.0
0920.jpg,1,349.0,248.0,0.0
0921.jpg,1,355.0,248.0,0.0
0922.jpg,1,363.0,249.0,0.0
0923.jpg,1,368.0,253.0,0.0
0924.jpg,1,375.0,258.0,1.0
0925.jpg,0,,,
0926.jpg,0,,,
0927.jpg,1,387.0,266.0,1.0
0928.jpg,1,397.0,269.0,1.0
0929.jpg,1,398.0,276.0,1.0
0930.jpg,1,402.0,281.0,1.0
0931.jpg,1,404.0,284.0,1.0
0932.jpg,1,405.0,286.0,1.0
0933.jpg,1,405.0,287.0,1.0
0934.jpg,1,410.0,294.0,1.0
0935.jpg,1,420.0,305.0,1.0
0936.jpg,0,,,
0937.jpg,0,,,
0938.jpg,0,,,
0939.jpg,1,494.0,317.0,1.0
0940.jpg,1,505.0,305.0,1.0
0941.jpg,1,503.0,297.0,1.0
0942.jpg,1,509.0,301.0,1.0
0943.jpg,1,518.0,318.0,1.0
0944.jpg,1,519.0,321.0,1.0
0945.jpg,0,,,
0946.jpg,0,,,
0947.jpg,0,,,
0948.jpg,2,461.0,278.0,1.0
0949.jpg,2,463.0,252.0,1.0
0950.jpg,0,,,
0951.jpg,0,,,
0952.jpg,2,489.0,227.0,1.0
0953.jpg,2,499.0,221.0,1.0
0954.jpg,2,502.0,219.0,1.0
0955.jpg,2,502.0,218.0,1.0
0956.jpg,1,501.0,219.0,1.0
0957.jpg,1,497.0,215.0,1.0
0958.jpg,1,491.0,215.0,1.0
0959.jpg,1,474.0,222.0,0.0
0960.jpg,1,467.0,230.0,0.0
0961.jpg,1,457.0,241.0,0.0
0962.jpg,1,458.0,238.0,0.0
0963.jpg,1,451.0,243.0,0.0
0964.jpg,1,441.0,256.0,0.0
0965.jpg,1,434.0,269.0,0.0
0966.jpg,1,427.0,284.0,0.0
0967.jpg,1,422.0,298.0,0.0
0968.jpg,1,421.0,301.0,0.0
0969.jpg,1,417.0,314.0,0.0
0970.jpg,1,411.0,331.0,1.0
0971.jpg,1,413.0,346.0,1.0
0972.jpg,1,412.0,365.0,1.0
0973.jpg,0,,,
0974.jpg,0,,,
0975.jpg,0,,,
0976.jpg,0,,,
0977.jpg,2,333.0,396.0,1.0
0978.jpg,2,326.0,372.0,1.0
0979.jpg,2,337.0,350.0,1.0
0980.jpg,2,335.0,348.0,1.0
0981.jpg,1,353.0,340.0,1.0
0982.jpg,1,364.0,338.0,1.0
0983.jpg,1,382.0,340.0,1.0
0984.jpg,1,404.0,339.0,1.0
0985.jpg,1,439.0,345.0,0.0
0986.jpg,1,440.0,345.0,0.0
0987.jpg,1,476.0,354.0,0.0
0988.jpg,0,,,
0989.jpg,1,564.0,380.0,0.0
0990.jpg,1,609.0,393.0,0.0
0991.jpg,1,656.0,411.0,0.0
0992.jpg,1,653.0,411.0,0.0
0993.jpg,1,704.0,426.0,0.0
0994.jpg,1,755.0,447.0,0.0
0995.jpg,0,,,
0996.jpg,1,846.0,486.0,1.0
0997.jpg,2,859.0,485.0,1.0
0998.jpg,2,855.0,485.0,1.0
0999.jpg,2,859.0,484.0,1.0
1000.jpg,2,861.0,485.0,1.0
1001.jpg,2,865.0,484.0,1.0
1002.jpg,0,,,
1003.jpg,0,,,
1004.jpg,0,,,
1005.jpg,0,,,
1006.jpg,0,,,
1007.jpg,0,,,
1008.jpg,0,,,
1009.jpg,0,,,
1010.jpg,0,,,
1011.jpg,1,911.0,516.0,1.0
1012.jpg,1,916.0,496.0,1.0
1013.jpg,1,909.0,472.0,1.0
1014.jpg,1,894.0,455.0,1.0
1015.jpg,1,874.0,441.0,1.0
1016.jpg,2,874.0,441.0,1.0
1017.jpg,0,,,
1018.jpg,0,,,
1019.jpg,0,,,
1020.jpg,2,713.0,387.0,0.0
1021.jpg,0,,,
1022.jpg,2,650.0,377.0,0.0
1023.jpg,0,,,
1024.jpg,0,,,
1025.jpg,0,,,
1026.jpg,0,,,
1027.jpg,0,,,
1028.jpg,0,,,
1029.jpg,0,,,
1030.jpg,2,333.0,353.0,1.0
1031.jpg,2,334.0,350.0,1.0
1032.jpg,2,333.0,355.0,1.0
1033.jpg,0,,,
1034.jpg,0,,,
1035.jpg,0,,,
1036.jpg,0,,,
1037.jpg,0,,,
1038.jpg,1,385.0,376.0,1.0
1039.jpg,1,399.0,379.0,1.0
1040.jpg,1,394.0,375.0,1.0
1041.jpg,1,400.0,373.0,1.0
1042.jpg,1,404.0,369.0,1.0
1043.jpg,1,410.0,360.0,1.0
1044.jpg,1,415.0,348.0,1.0
1045.jpg,1,418.0,344.0,1.0
1046.jpg,1,418.0,345.0,1.0
1047.jpg,1,426.0,351.0,1.0
1048.jpg,2,453.0,370.0,1.0
1049.jpg,2,477.0,385.0,1.0
1050.jpg,2,475.0,386.0,1.0
1051.jpg,0,,,
1052.jpg,2,465.0,378.0,1.0
1053.jpg,2,460.0,359.0,1.0
1054.jpg,0,,,
1055.jpg,0,,,
1056.jpg,0,,,
1057.jpg,2,415.0,302.0,0.0
1058.jpg,2,416.0,303.0,0.0
1059.jpg,2,397.0,289.0,0.0
1060.jpg,1,391.0,280.0,0.0
1061.jpg,1,378.0,273.0,0.0
1062.jpg,1,366.0,266.0,0.0
1063.jpg,1,356.0,257.0,0.0
1064.jpg,1,351.0,257.0,0.0
1065.jpg,1,345.0,249.0,0.0
1066.jpg,1,332.0,249.0,0.0
1067.jpg,0,,,
1068.jpg,0,,,
1069.jpg,2,305.0,242.0,1.0
1070.jpg,2,305.0,242.0,1.0
1071.jpg,2,308.0,239.0,1.0
1072.jpg,2,315.0,236.0,1.0
1073.jpg,2,320.0,233.0,1.0
1074.jpg,2,323.0,238.0,1.0
1075.jpg,0,,,
1076.jpg,0,,,
1077.jpg,0,,,
1078.jpg,0,,,
1079.jpg,0,,,
1080.jpg,0,,,
1081.jpg,0,,,
1082.jpg,0,,,
1083.jpg,0,,,
1084.jpg,0,,,
1085.jpg,0,,,
1086.jpg,0,,,
1087.jpg,2,442.0,238.0,1.0
1088.jpg,2,441.0,241.0,1.0
1089.jpg,2,447.0,233.0,1.0
1090.jpg,2,451.0,229.0,1.0
1091.jpg,0,,,
1092.jpg,0,,,
1093.jpg,0,,,
1094.jpg,2,435.0,221.0,1.0
1095.jpg,2,437.0,223.0,1.0
1096.jpg,2,448.0,229.0,1.0
1097.jpg,2,461.0,240.0,0.0
1098.jpg,2,471.0,257.0,0.0
1099.jpg,0,,,
1100.jpg,0,,,
1101.jpg,0,,,
1102.jpg,0,,,
1103.jpg,0,,,
1104.jpg,0,,,
1105.jpg,2,525.0,341.0,2.0
1106.jpg,0,,,
1107.jpg,0,,,
1108.jpg,2,534.0,314.0,0.0
1109.jpg,1,538.0,305.0,0.0
1110.jpg,1,543.0,293.0,0.0
1111.jpg,1,549.0,283.0,0.0
1112.jpg,1,548.0,287.0,0.0
1113.jpg,1,554.0,277.0,0.0
1114.jpg,1,559.0,270.0,0.0
1115.jpg,1,566.0,262.0,0.0
1116.jpg,1,572.0,258.0,0.0
1117.jpg,1,578.0,254.0,0.0
1118.jpg,1,575.0,257.0,0.0
1119.jpg,1,583.0,252.0,0.0
1120.jpg,1,590.0,250.0,0.0
1121.jpg,1,596.0,252.0,0.0
1122.jpg,1,603.0,251.0,0.0
1123.jpg,1,609.0,248.0,0.0
1124.jpg,1,610.0,251.0,0.0
1125.jpg,1,617.0,254.0,0.0
1126.jpg,1,624.0,255.0,0.0
1127.jpg,1,633.0,261.0,0.0
1128.jpg,0,,,
1129.jpg,0,,,
1130.jpg,0,,,
1131.jpg,0,,,
1132.jpg,0,,,
1133.jpg,0,,,
1134.jpg,1,679.0,301.0,0.0
1135.jpg,0,,,
1136.jpg,1,688.0,315.0,0.0
1137.jpg,1,695.0,319.0,2.0
1138.jpg,0,,,
1139.jpg,0,,,
1140.jpg,2,719.0,294.0,0.0
1141.jpg,2,723.0,285.0,0.0
1142.jpg,2,729.0,284.0,0.0
1143.jpg,2,738.0,277.0,0.0
1144.jpg,0,,,
1145.jpg,0,,,
1146.jpg,0,,,
1147.jpg,2,764.0,267.0,0.0
1148.jpg,2,766.0,266.0,0.0
1149.jpg,2,774.0,265.0,0.0
1150.jpg,2,781.0,267.0,0.0
1151.jpg,2,785.0,268.0,0.0
1152.jpg,0,,,
1153.jpg,0,,,
1154.jpg,0,,,
1155.jpg,0,,,
1156.jpg,0,,,
1157.jpg,0,,,
1158.jpg,0,,,
1159.jpg,0,,,
1160.jpg,0,,,
1161.jpg,0,,,
1162.jpg,0,,,
1163.jpg,0,,,
1164.jpg,0,,,
1165.jpg,0,,,
1166.jpg,0,,,
1167.jpg,0,,,
1168.jpg,0,,,
1169.jpg,0,,,
1170.jpg,0,,,
1171.jpg,0,,,
1172.jpg,0,,,
1173.jpg,0,,,
1174.jpg,0,,,
1175.jpg,0,,,
1176.jpg,0,,,
1177.jpg,0,,,
1178.jpg,0,,,
1179.jpg,0,,,
1180.jpg,0,,,
1181.jpg,0,,,
1182.jpg,0,,,
1183.jpg,0,,,
1184.jpg,0,,,
1185.jpg,0,,,
1186.jpg,0,,,
1187.jpg,0,,,
1188.jpg,2,837.0,297.0,2.0
1189.jpg,2,843.0,299.0,2.0
1190.jpg,1,841.0,296.0,2.0
1191.jpg,1,848.0,301.0,2.0
1192.jpg,1,852.0,300.0,2.0
1193.jpg,1,856.0,299.0,2.0
1194.jpg,1,858.0,298.0,2.0
1195.jpg,1,862.0,298.0,2.0
1196.jpg,1,866.0,297.0,2.0
1197.jpg,1,866.0,298.0,2.0
1198.jpg,1,875.0,298.0,2.0
1199.jpg,1,880.0,299.0,2.0
1200.jpg,1,885.0,300.0,2.0
1201.jpg,1,889.0,299.0,2.0
1202.jpg,1,890.0,302.0,2.0
1203.jpg,1,897.0,301.0,2.0
1204.jpg,1,903.0,300.0,2.0
1205.jpg,1,907.0,293.0,2.0
1206.jpg,1,913.0,286.0,2.0
1207.jpg,2,916.0,285.0,2.0
